ind;time;sst;firmeza;dominant_HSV;long_gradient;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;RG_rate;RB_rate;SH_rate;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff;area;height;width;diameter;bcd;cd;dd
1261palmer_sem12_num1;190;14.5;13.25;0.666666667;0.000149144;56.63629732;35.61706861;18.20007688;17.16558046;125.8857908;56.48417958;41.34730645;133.8691515;138.9674509;1.439510399;2.68266283;0.128001258;21.0192287;38.43622043;17.41699173;42.37143329;20.14888327;14.05660625;63.24064726;39.64071583;19.55103298;54.7738515;37.53027866;14.66133954;-20.86921397;8.466795759;-12.40241821;-19.49183256;2.110437166;-17.38139539;-5.494426724;4.88969344;-0.604733284;46.54376334;29.59191317;17.14255597;52.14740058;27.91570308;14.97008301;63.15303457;38.96475801;18.60742623;61.66886566;39.08326475;15.36278853;52.19148988;38.15423011;17.97360251;12.87690568;69.38459166;45.43213778;21.90990559;138.109115;51.33340466;21.49230905;166.1189079;63.06504072;17.93163928;164.6435005;61.60728976;11.64429064;91.5674229;52.074714;30.88921378;131.6668332;131.8531439;34.85223316;135.8164539;137.6452001;46.86715918;136.5369325;144.1577245;45.98551299;135.1027048;144.7242626;41.7000188;130.2354049;136.4983888;-5.603637239;1.676210093;2.17247296;-16.60927122;-9.37284484;-1.46487026;-15.12510231;-9.49135158;1.779767448;-5.647726533;-8.56231694;-0.831046531;-11.00563398;-11.04905493;-3.63734322;-9.521465075;-11.16756167;-0.392705511;-0.044089293;-10.23852703;-3.003519491;1.484168908;-0.118506741;3.244637709;10.96154469;0.810527899;0.633823729;9.477375782;0.92903464;-2.610813979;-9.032999906;-68.72452337;-5.901266888;-8.61540337;-96.73431625;-17.63290294;-5.054733595;-95.25890879;-16.17515199;1.232615042;-22.18283124;-6.642576227;0.417596537;-28.00979289;-11.73163606;3.978266311;-26.53438543;-10.2738851;10.26561495;46.54169212;-0.741309339;3.560669775;1.475407461;1.457750958;9.848018411;74.55148501;10.99032672;6.287348636;73.07607755;9.532575759;-3.96301938;-4.149620711;-5.792056197;-15.9779454;-4.870099313;-12.30458052;-15.09629921;-3.435871655;-12.87111871;-10.81080502;1.431428259;-4.645244883;-12.01492602;-0.720478602;-6.51252432;-11.13327983;0.713749057;-7.079062512;-6.847785641;5.58104897;1.146811314;0.881646187;1.434227659;-0.566538192;5.167140378;6.301527572;7.659335634;4.285494191;4.867299914;8.225873826;4963088;3310.333333;2005;2513.608615;1.059544886;-0.022834341;-1.133970444
1263palmer_sem12_num2;190;14.4;6.25;0.5;-0.011250338;62.08146375;32.09255858;16.91336195;20.71657794;137.3252414;61.9068801;40.77845278;137.7584823;139.5933344;2.01612671;3.715331802;0.155965238;29.98890517;45.1681018;15.17919663;51.74607537;22.29038547;13.43768251;71.80246097;34.68603532;17.54466522;52.66837731;32.59749732;15.65468129;-20.0563856;19.13408366;-0.92230194;-12.39564985;2.088537999;-10.30711185;-4.106982711;1.889983938;-2.216998774;46.88539932;24.23524321;16.54164225;65.95023571;29.86936599;13.33761697;71.18055674;34.67581507;17.40094713;64.51105388;33.18686173;14.59300828;49.33574939;32.82324551;18.27729829;31.75527209;72.99214001;50.97215321;34.44313561;162.9249342;62.94194258;15.86012354;184.1115169;71.03451733;12.25565337;173.1977412;64.41900152;9.290702629;93.9171732;49.01974942;31.73927567;133.4040827;132.3287951;40.00144197;140.6232538;141.3984236;46.6410623;143.2016086;145.3547733;42.57447198;140.0065824;143.8156537;36.11789088;131.5914489;135.1139029;-19.06483638;-5.634122785;3.204025275;-24.29515742;-10.44057186;-0.859304885;-17.62565456;-8.951618525;1.948633972;-2.450350067;-8.588002302;-1.735656037;-5.230321031;-4.806449073;-4.06333016;1.439181823;-3.31749574;-1.255391304;16.61448632;-2.953879517;-4.939681312;6.669502855;1.488953333;2.807938857;21.84480735;1.852569556;-0.876351152;15.17530449;0.363616223;-3.684290008;-2.687863521;-89.93279422;-11.96978936;15.89514855;-111.1193769;-20.06236412;19.49961871;-100.2056012;-13.4468483;22.46456946;-20.9250332;1.95240379;18.58301207;-21.18658266;-8.092574757;22.18748224;-10.27280701;-1.47705894;25.15243298;69.00776103;13.92219315;3.604470163;10.91377564;6.615515816;6.569420907;90.19434368;22.01476791;2.964950744;79.28056804;15.39925209;-8.262166298;-7.219171082;-9.069628578;-14.90178663;-9.797525866;-13.02597822;-10.83519632;-6.602499646;-11.48685864;-4.378615208;1.812633795;-2.78510782;-6.639620337;-2.578354783;-3.956349643;-2.573030017;0.616671436;-2.417230061;3.88355109;9.031804877;6.284520758;4.066590319;3.195026219;1.539119582;10.52317143;11.61015966;10.2408704;6.456581107;8.415133441;8.701750819;5107378.5;3273;2061.5;2550.068655;1.059519505;-0.022799191;-1.086823726
1265palmer_sem12_num3;190;16.7;9.15;1.5;-0.01102862;50.29099423;28.07833677;18.29244229;31.35640952;119.1030339;50.11682923;33.04880253;135.3184033;135.8300968;1.831518788;2.799501672;0.288373864;22.21265746;31.99855194;9.785894479;46.83421465;25.53702568;13.59690464;55.56613247;29.62274427;19.25654785;43.2387625;25.62434569;17.08048626;-8.731917822;12.32736997;3.59545215;-4.085718586;3.998398572;-0.087320014;-5.659643214;2.176061591;-3.483581623;52.26905919;35.29435244;17.35904263;53.53001566;27.91538685;14.83488313;55.52660389;29.18175798;18.60262707;50.1608141;25.81815894;16.36365271;41.28703895;26.74086366;19.05842292;30.26353916;71.3534836;47.36037201;39.74945483;142.0556569;51.64652053;39.18184543;159.5305025;55.40982433;32.48520522;146.0515674;50.07212897;15.17105504;76.902502;41.00010205;32.76620648;131.5163313;132.5633452;34.00742505;136.5827026;137.6671947;36.60174248;139.0010959;139.064456;31.37776641;137.8825022;137.485996;28.34709609;131.6339282;132.3892672;-1.260956467;7.378965593;2.524159503;-3.257544699;6.112594458;-1.243584435;2.108245091;9.476193504;0.995389919;10.98202024;8.553488781;-1.699380288;-1.996588232;-1.266371135;-3.767743939;3.369201558;2.09722791;-1.528769584;12.24297671;1.174523187;-4.223539791;5.36578979;3.363599045;2.238974354;14.23956494;2.440894323;-0.455795852;8.873775148;-0.922704723;-2.694770207;-9.485915669;-70.70217329;-4.286148517;-8.91830627;-88.17701887;-8.049452319;-2.221666061;-74.69808383;-2.711756961;15.09248412;-5.549018396;6.36026996;0.567609399;-17.47484558;-3.763303802;7.264249608;-3.995910548;1.574391556;24.57839978;65.15315489;10.64641848;6.696640209;13.47893503;5.337695357;24.01079038;82.62800047;14.40972228;17.31415018;69.14906544;9.072026921;-1.241218573;-5.066371286;-5.103849489;-3.835536;-7.484764596;-6.501110813;1.388440063;-6.366170862;-4.922650779;4.419110388;-0.117596819;0.174078014;-2.594317427;-2.41839331;-1.397261325;2.629658636;-1.299799576;0.18119871;5.660328961;4.948774467;5.277927503;5.223976062;1.118593734;1.578460035;8.254646388;7.367167777;6.675188828;3.030670325;6.248574043;5.096728793;5123269.5;3412;2005;2554.042057;1.043998264;-0.022804662;-1.211016449
1267palmer_sem12_num4;190;13.4;8.35;0.5;-0.011495376;71.11407422;53.61403662;19.37584344;15.66049264;138.0196588;71.05710247;59.9794347;130.7861724;145.6142324;1.327890029;3.709473182;0.113356678;17.5000376;51.73823078;34.23819318;73.18864666;48.99288767;12.75802762;81.63556724;58.94512513;21.53720192;52.72934636;48.27530354;18.50241072;-8.446920577;28.90622087;20.45930029;-9.952237465;10.6698216;0.717584131;-8.779174299;3.034791201;-5.744383098;56.66701603;45.96363792;18.85705242;81.78092059;56.82511259;14.61283653;81.50890732;59.02947761;20.56699057;67.80660143;52.0017482;17.27812737;48.97394183;46.30541115;21.24259132;8.376782965;79.08949414;69.1453202;16.16324571;171.9501645;78.40674873;18.48375062;184.0236023;81.13219803;18.68556974;167.1894375;67.71009564;16.6455843;88.24880487;49.68408109;56.88593451;130.3703804;137.40496;63.7501287;133.4296315;150.8423086;67.41444972;133.3408436;153.2540219;57.75560356;130.5258046;148.8229997;47.50461493;126.2585588;137.7935389;-25.11390456;-10.86147467;4.244215889;-24.84189129;-13.06583969;-1.709938143;-11.1395854;-6.038110278;1.57892505;7.693074198;-0.341773229;-2.385538902;0.272013267;-2.204365019;-5.954154032;13.97431916;4.823364392;-2.665290839;32.80697876;10.51970144;-6.629754791;13.70230589;7.027729411;3.288863193;32.53496549;12.72406646;-0.675600759;18.8326596;5.696337049;-3.964463953;-7.78646275;-92.86067034;-9.261428527;-10.10696765;-104.9341082;-11.98687783;-10.30878677;-88.09994332;1.43522456;-8.268801336;-9.159310734;19.46123911;-2.320504905;-12.07343785;-2.725449301;-2.522324023;4.76072702;10.69665309;-0.482338586;83.70135961;28.72266764;-0.201819118;16.83416487;13.42210239;1.838166318;95.77479746;31.44811694;2.039985437;78.94063259;18.02601455;-6.864194192;-3.059251072;-13.43734865;-10.52851521;-2.970463242;-15.84906194;-0.86966905;-0.155424217;-11.41803968;9.381319581;4.111821578;-0.388578937;-3.664321018;0.08878783;-2.411713299;5.994525142;2.903826855;2.019308963;16.24551377;7.17107265;13.04876971;9.65884616;2.815039025;4.431022262;19.90983479;7.08228482;15.46048301;10.25098863;4.267245795;11.02946075;4784866;3306.5;1924.5;2468.242429;1.058633152;-0.022941288;-1.052839489
1269palmer_sem12_num5;190;17.4;6.65;1;-0.012969511;63.78464158;33.3376634;18.51960772;22.55845315;128.067696;63.5781679;42.361601;137.4999806;139.1928614;1.908206234;3.467771801;0.177455146;30.44697818;45.26503387;14.81805568;50.25377912;19.80177096;14.15063279;71.37255784;35.81209432;20.15416283;57.55557575;36.81743877;16.7885399;-21.11877872;13.81698209;-7.301796631;-16.01032336;-1.005344454;-17.01566781;-6.003530038;3.365622927;-2.637907111;44.40449362;25.54583362;17.36530736;65.5987236;26.12365048;15.47484143;72.3255712;35.07521353;18.50211321;67.43403775;36.69862356;16.06860848;53.20814848;36.92982178;19.50566531;23.30406568;63.23184149;51.48574533;30.33089403;142.76976;63.07474609;27.30400272;175.7781619;71.3406938;20.70739513;172.4165865;67.29376365;11.16720451;86.51735415;52.9244883;32.06635287;132.8937416;131.5518659;38.33252152;141.0191004;139.0218595;47.19957505;142.9261911;144.619362;46.10504797;139.5472605;145.1103147;40.73450836;131.1264005;135.6967942;-21.19422998;-0.577816857;1.890465934;-27.92107759;-9.529379901;-1.136805846;-23.02954414;-11.15278994;1.296698881;-8.803654865;-11.38398816;-2.140357949;-6.726847609;-8.951563044;-3.02727178;-1.835314158;-10.57497308;-0.593767053;12.39057511;-10.8061713;-4.030823884;4.891533451;-1.623410039;2.433504727;19.11742272;-1.854608259;-1.003552103;14.22588927;-0.231198221;-3.43705683;-7.026828355;-79.53791848;-11.58900077;-3.999937039;-112.5463204;-19.85494847;2.596670546;-109.184745;-15.80801832;12.13686117;-23.28551266;-1.438742977;3.026891315;-33.00840194;-8.265947706;9.623498901;-29.64682652;-4.219017557;19.16368953;56.25240582;10.15025779;6.596607586;3.361575421;4.046930149;16.13679821;89.26080776;18.4162055;9.540190625;85.89923234;14.36927535;-6.266168651;-8.125358802;-7.469993619;-15.13322218;-10.03244948;-13.06749611;-14.0386951;-6.653518894;-13.55844875;-8.668155493;1.767341083;-4.144928246;-8.86705353;-1.907090677;-5.597502489;-7.772526448;1.471839908;-6.088455134;-2.401986842;9.892699884;3.325065373;1.094527082;3.378930585;-0.490952646;6.465066688;11.79979056;8.922567861;5.370539606;8.420859977;9.413520507;5035244.5;3436;2010.5;2531.972021;1.039362137;-0.022769857;-1.191156664
1271palmer_sem12_num6;190;14.3;7.85;0.5;0.001801077;58.77211817;34.59306189;17.7535294;16.211748;130.4324047;58.58087315;41.24275083;135.3084562;139.2846966;1.69907742;3.312877341;0.124313872;24.17905628;41.01858877;16.83953249;41.96364776;17.56533631;15.38885824;62.9882842;34.32874111;19.13083828;62.64110714;46.93691887;14.78447731;-21.02463645;0.347177066;-20.67745938;-16.7634048;-12.60817776;-29.37158256;-3.741980044;4.346360971;0.604380927;50.99673107;30.25951992;17.61965437;52.71596009;24.39695934;16.14171919;62.66448874;33.38076507;17.49993382;69.49233367;41.65434698;14.22571536;56.40725369;45.49444193;17.97416558;21.21386371;62.9112814;45.04485996;17.75089207;140.8382792;51.02355967;15.13883732;174.7328262;62.71127343;13.80084414;176.8935125;69.33597572;13.1880661;97.2726872;56.34130583;28.47971165;132.4387218;130.8058487;31.60854775;138.3294781;136.4859431;42.56404161;139.9558294;143.2190044;50.50745287;137.1449569;147.2721435;49.00857869;128.6867384;138.6948447;-1.719229027;5.862560571;1.477935172;-11.66775767;-3.121245151;0.119720546;-18.4956026;-11.39482707;3.393939009;-5.410522627;-15.23492201;-0.35451122;-9.948528646;-8.983805722;-1.358214626;-16.77637358;-17.25738764;1.916003837;-3.6912936;-21.09748259;-1.832446391;-6.827844929;-8.273581915;3.274218463;6.257235046;-12.11367686;-0.474231766;13.08507998;-3.840094949;-3.748450229;3.462971643;-77.92699784;-5.978699714;6.075026395;-111.8215448;-17.66641347;7.413019574;-113.9822311;-24.29111576;8.025797615;-34.36140581;-11.29644587;2.612054752;-33.89454693;-11.68771375;3.950047932;-36.05523327;-18.31241604;4.562825972;43.56559203;-5.317746156;1.337993179;-2.160686341;-6.624702291;1.95077122;77.46013896;6.369967596;0.612778041;79.62082531;12.99466989;-3.128836099;-5.890756258;-5.68009444;-14.08432996;-7.517107595;-12.41315572;-22.02774121;-4.70623503;-16.46629482;-20.52886703;3.751983428;-7.888996008;-10.95549386;-1.626351337;-6.733061279;-18.89890511;1.184521228;-10.78620038;-17.40003093;9.642739686;-2.208901569;-7.943411253;2.810872565;-4.053139105;-6.444537073;11.26909102;4.52415971;1.49887418;8.458218458;8.577298815;4666450;3264;1918.5;2437.520938;1.051452404;-0.022992986;-1.068134968
1273palmer_sem12_num7;190;13.3;7.1;1;-0.010566931;59.08687864;31.3989009;19.09706455;24.85503212;128.5163546;58.90161959;39.41575854;136.9263646;138.1117279;1.884269555;3.111579225;0.193283518;27.68797774;39.98981409;12.30183635;40.0754668;14.24699932;15.48781002;64.3730492;29.77132251;20.32295521;58.34984091;43.59089685;16.39772216;-24.2975824;6.023208293;-18.2743741;-15.52432319;-13.81957434;-29.34389753;-4.835145191;3.925233058;-0.909912133;48.68011549;27.65811665;20.7490804;57.83188931;21.32949019;16.51580043;64.07656747;29.72541084;19.9112706;66.17037384;36.76044618;16.3283117;54.36692182;43.57484694;19.36424238;43.16071696;56.64266869;43.33729335;36.76751288;149.2526258;55.53977792;18.21367995;170.9234355;64.05429478;12.77082504;170.054114;66.01174376;13.37381785;96.14068748;54.28880131;25.93154861;132.2408299;129.8925575;32.30797832;141.7054183;136.7071795;40.70390663;143.0823254;141.2049913;45.88072521;138.724125;144.6786538;46.76653533;128.8911228;138.1235537;-9.151773814;6.32862646;4.233279968;-15.39645198;-2.067294187;0.837809806;-17.49025835;-9.102329529;4.420768703;-5.686806328;-15.91673029;1.384838022;-6.244678167;-8.395920647;-3.395470162;-8.338484531;-15.43095599;0.187488735;3.464967486;-22.24535675;-2.848441946;-2.093806364;-7.035035342;3.582958897;9.709645653;-13.8494361;0.547028216;11.80345202;-6.814400761;-3.035930681;6.393204076;-92.60995712;-12.20248457;24.94703701;-114.2807668;-20.71700143;30.38989192;-113.4114453;-22.67445041;29.78689911;-39.49801879;-10.95150795;18.55383294;-21.67080965;-8.514516857;23.99668784;-20.80148822;-10.47196584;23.39369503;53.11193833;1.250976619;5.442854905;0.869321428;-1.957448979;4.839862097;74.78274798;9.765493476;-0.602992808;73.91342656;11.72294246;-6.376429702;-9.464588318;-6.814622026;-14.77235801;-10.84149547;-11.31243378;-19.94917659;-6.48329506;-14.78609633;-20.83498672;3.349707154;-8.230996171;-8.395928309;-1.376907154;-4.49781175;-13.57274689;2.981293258;-7.971474302;-14.45855702;12.81429547;-1.416374146;-5.176818582;4.358200412;-3.473662551;-6.062628708;14.19120263;3.081437605;-0.885810126;9.833002214;6.555100156;4602017.5;3186.5;1928;2420.621098;1.04865602;-0.022995943;-1.016811238
1275palmer_sem12_num8;190;16.8;7.25;1;-0.010193046;60.54184102;26.93018989;19.22505504;25.6913361;133.6212879;60.31606165;36.83699797;139.9508034;137.4816386;2.249431614;3.148378437;0.193046795;33.61165113;41.31678598;7.705134843;46.41361655;16.42325418;15.45762737;70.42109652;28.44114998;20.29856881;57.43953888;30.49177422;16.69098175;-24.00747997;12.98155764;-11.02592233;-12.01789579;-2.050624243;-14.06852003;-4.840941436;3.607587058;-1.233354379;45.07254526;24.91001929;18.49415616;58.10221567;20.81545201;16.65427211;69.78323604;27.86328942;19.82974008;63.67173431;27.8232275;17.06203262;54.75004871;32.13860848;19.08047731;35.39193719;75.46919509;48.48730523;36.72208007;151.0454548;56.94982745;28.78663858;176.999232;69.48341562;18.38172305;166.0150902;63.53208591;9.148170587;98.9444688;54.33813516;28.62590422;134.1728049;131.4082193;32.7708491;142.3861884;136.8893691;42.01841728;146.7109083;142.1099244;38.7252773;142.8758402;141.3139392;37.79602206;133.6243784;135.7214264;-13.02967041;4.094567282;1.839884047;-24.71069078;-2.953270127;-1.335583919;-18.59918905;-2.913208211;1.432123542;-9.677503451;-7.228589188;-0.586321145;-11.68102037;-7.047837409;-3.175467967;-5.56951864;-7.007775493;-0.407760506;3.35216696;-11.32315647;-2.426205193;6.111501733;0.040061916;2.767707461;15.03318733;-4.275319061;0.749262774;8.921685601;-4.315380977;-2.018444687;-1.330142877;-75.57625974;-8.462522227;6.605298616;-101.5300369;-20.99611039;17.01021414;-90.54589507;-15.04478069;26.2437666;-23.4752737;-5.850829932;7.935441493;-25.95377719;-12.53358816;18.34035702;-14.96963533;-6.582258461;27.57390948;52.10098603;2.611692295;10.40491552;10.98414186;5.951329703;19.63846799;78.05476323;15.14528046;9.233552463;67.07062136;9.193950756;-4.144944878;-8.213383502;-5.481149775;-13.39251306;-12.53810336;-10.70170506;-10.09937308;-8.703035289;-9.905719903;-9.170117834;0.54842651;-4.313207055;-9.247568178;-4.32471986;-5.220555284;-5.9544282;-0.489651787;-4.424570128;-5.025172956;8.761810012;1.16794272;3.293139978;3.835068073;0.795985156;4.222395222;13.08652987;6.388498004;0.929255244;9.251461799;5.592512847;4963059.5;3262.5;1987.5;2513.787539;1.057865297;-0.022923369;-1.074725213
1277palmer_sem12_num9;190;14.6;7.3;1;0.000243769;67.25325195;36.82261822;18.96792065;17.11040822;133.3760433;67.05790831;46.19252688;137.4823173;140.7050676;1.818847814;3.632768773;0.130029437;30.43063373;48.2853313;17.85469757;44.67875709;16.36293735;15.92227382;75.29784751;39.8530664;19.0068675;69.01973043;44.59465547;16.22160389;-30.61909042;6.278117079;-24.34097334;-23.49012905;-4.741589069;-28.23171812;-3.08459368;2.78526361;-0.299330071;49.95029849;26.51657049;18.44334524;64.36323108;26.30576903;16.18902511;75.75595991;39.84333171;18.60688534;73.54437174;43.02436181;15.80966795;65.80616333;44.38875966;19.05166542;35.59716903;66.27147743;47.06687663;16.90901051;152.546086;62.53149032;11.23862268;181.0075577;75.86431291;12.5967056;170.0980432;73.43683946;9.223608519;97.41256086;65.42503519;28.67936079;133.4354477;130.6924262;38.75217254;141.8035597;139.6078778;52.3842279;142.2382219;147.3488671;53.00085835;138.090791;147.2690542;51.07441548;131.8621536;138.6641457;-14.41293259;0.210801456;2.254320137;-25.80566142;-13.32676122;-0.163540096;-23.59407325;-16.50779133;2.633677293;-15.85586484;-17.87218918;-0.60832018;-11.39272883;-13.53756268;-2.417860233;-9.181140666;-16.71859278;0.379357156;-1.442932248;-18.08299063;-2.862640316;2.211588169;-3.181030102;2.797217389;9.949796586;-4.545427953;-0.444780083;7.738208418;-1.364397852;-3.241997472;18.68815852;-86.27460855;-15.46461368;24.35854635;-114.7360803;-28.79743628;23.00046343;-103.8265658;-26.36996283;26.37356051;-31.14108344;-18.35815856;5.670387832;-28.46147173;-13.33282259;4.31230491;-17.5519572;-10.90534915;7.685401992;55.13352512;-2.893544872;-1.358082922;10.90951453;2.427473447;2.01501416;83.59499685;10.43927772;3.373097082;72.68548231;8.011804274;-10.07281175;-8.368111907;-8.915451551;-23.70486711;-8.802774137;-16.65644087;-24.32149755;-4.65534327;-16.57662792;-22.39505469;1.573294156;-7.971719462;-13.63205536;-0.434662229;-7.740989315;-14.2486858;3.712768638;-7.661176364;-12.32224294;9.941406064;0.943732089;-0.616630442;4.147430867;0.07981295;1.309812419;10.37606829;8.684721404;1.926442861;6.228637426;8.604908453;4598368;3141.5;1970.5;2419.666141;1.048967005;-0.022979981;-1.026675007
1279palmer_sem12_num10;190;14.7;8.25;0;-0.010365537;62.02794545;32.31076155;18.61210083;11.95117046;128.8632729;61.79825822;40.80571056;137.6403163;138.7120245;1.919150486;3.371985592;0.093328763;29.7171839;43.41584463;13.69866072;66.69857471;31.62106865;14.83663002;62.87594159;30.9419463;18.46799261;56.50066011;32.13367374;16.13900318;3.822633114;6.375281483;10.1979146;0.679122355;-1.191727438;-0.512605083;-3.631362589;2.328989429;-1.30237316;61.57691874;38.78759079;19.1750505;66.5571657;30.5062831;15.79783078;63.06235195;30.41868061;17.58715549;61.79422341;31.37035077;16.97202091;55.20092037;33.95817844;18.89456566;8.551186119;73.79825664;64.42020143;13.46779673;148.507611;63.9649849;14.19823033;167.691775;62.91836488;13.59136408;158.5292131;61.62979041;9.971467893;96.19293687;54.81480626;44.37324975;133.4254064;134.3494338;41.0190021;140.306309;140.315491;40.63080213;141.6935926;141.7543927;40.11169458;139.8268445;141.3264207;39.17826931;132.9692317;135.8455998;-4.980246961;8.281307689;3.377219724;-1.485433209;8.368910177;1.58789501;-0.217304663;7.417240013;2.203029592;6.375998376;4.829412347;0.280484841;3.494813751;0.087602488;-1.789324714;4.762942298;-0.864067677;-1.174190132;11.35624534;-3.451895342;-3.096734884;1.268128546;-0.951670165;0.615134582;7.861431585;-3.53949783;-1.30741017;6.593303039;-2.587827665;-1.922544752;-4.916610613;-74.70935432;0.455216525;-5.647044209;-93.89351839;1.501836547;-5.040177956;-84.73095647;2.790411019;-1.420281775;-22.39468022;9.605395165;-0.730433595;-19.18416407;1.046620023;-0.123567343;-10.02160215;2.335194494;3.496328838;52.3146741;9.15017864;0.606866252;9.162561913;1.288574471;4.226762434;71.49883816;8.103558618;3.619896182;62.33627625;6.814984146;3.354247647;-6.880902547;-5.966057251;3.742447618;-8.268186174;-7.404958864;4.261555173;-6.401438115;-6.976986904;5.194980436;0.456174683;-1.496166024;0.388199971;-1.387283627;-1.438901613;0.907307526;0.479464432;-1.010929653;1.840732789;7.33707723;4.469891228;0.519107555;1.866748059;0.42797196;1.452532819;8.724360857;5.90879284;0.933425264;6.857612798;5.48082088;4838015;3381;1922.5;2481.915583;1.046200246;-0.022921449;-1.139256611
