ind;time;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0849palmer_sem8_num5;140;9.416390193;16.04377493;6.627384734;37.15607553;17.73914799;18.52312255;48.37150402;37.34312304;28.3009335;35.2778632;34.14653307;25.63420574;-11.21542849;13.09364082;1.878212331;-19.60397505;3.196589968;-16.40738508;-9.77781095;2.66672776;-7.11108319
0851palmer_sem8_num6;140;4.834673744;16.8306582;11.99598445;39.85687112;31.55547214;23.27530374;46.98951052;39.35877333;26.67833019;37.14306337;38.63594637;24.55062816;-7.132639403;9.846447151;2.713807749;-7.803301183;0.722826961;-7.080474222;-3.403026453;2.12770203;-1.275324423
0853palmer_sem8_num7;140;2.920819498;7.750888061;4.830068562;27.17831724;19.47335612;18.96060038;39.80731793;37.08630136;27.783759;27.49614307;28.63530042;24.15203171;-12.62900069;12.31117485;-0.317825832;-17.61294524;8.451000935;-9.161944304;-8.823158619;3.631727288;-5.191431331
0855palmer_sem8_num8;140;6.941122404;14.98124319;8.040120784;45.22985316;33.03388909;30.52409298;45.20736576;36.28122238;26.46862104;32.0825524;30.71545156;23.55477276;0.022487404;13.12481335;13.14730076;-3.247333286;5.56577082;2.318437534;4.055471949;2.913848272;6.969320221
0857palmer_sem8_num9;140;3.3063362;6.321045697;3.014709497;24.39995757;22.59270193;18.20721199;36.3743523;31.52109219;28.10948121;31.11010354;29.06980935;27.00189871;-11.97439473;5.264248758;-6.710145967;-8.928390257;2.451282837;-6.47710742;-9.902269222;1.107582508;-8.794686714
0859palmer_sem8_num10;140;4.927250691;8.356641115;3.429390424;29.56198606;20.82814989;20.8201836;35.74649817;29.66244434;24.82655474;26.45436688;24.55723707;21.1860286;-6.184512108;9.292131288;3.10761918;-8.834294451;5.105207277;-3.729087174;-4.006371136;3.640526138;-0.365844998
0861palmer_sem8_num11;140;11.93794189;17.4401035;5.502161614;40.62146649;20.79219649;19.69667915;47.76119854;34.12110775;27.36146268;31.2370292;26.75997098;20.79311393;-7.139732048;16.52416934;9.384437292;-13.32891126;7.361136764;-5.967774492;-7.664783527;6.568348744;-1.096434783
0863palmer_sem8_num12;140;11.13715389;11.74318645;0.606032559;35.52418354;21.12035978;21.59011969;41.03208189;27.48270993;26.3780998;30.09041197;24.37371765;23.57401766;-5.507898351;10.94166993;5.433771575;-6.362350151;3.108992281;-3.25335787;-4.78798011;2.804082139;-1.983897972
0865palmer_sem8_num13;140;12.85204943;19.09007263;6.238023206;47.16615452;22.65956253;22.23688719;46.71119314;31.06547414;23.59991279;31.51685671;29.83936323;20.2827322;0.454961379;15.19433642;15.6492978;-8.405911616;1.226110913;-7.179800704;-1.363025597;3.317180584;1.954154987
0867palmer_sem8_num14;140;6.238133188;18.51629063;12.27815745;35.77969456;19.3464987;17.52263275;45.5302418;38.41223878;23.67867751;33.7645576;37.48205357;20.53662452;-9.750547235;11.7656842;2.015136968;-19.06574008;0.930185207;-18.13555487;-6.156044758;3.14205299;-3.013991769
0869palmer_sem8_num15;140;10.16270276;12.26597631;2.103273559;31.81879469;22.51335919;23.26835416;42.68772326;29.00128025;26.22363699;31.06167727;25.11108127;22.49123023;-10.86892857;11.626046;0.757117422;-6.487921057;3.890198977;-2.597722079;-2.955282831;3.732406768;0.777123937
0871palmer_sem8_num16;140;4.051635347;8.656658373;4.605023026;24.45027991;17.92623094;16.54672698;36.83712518;31.63148932;25.55829061;27.38887682;26.40038393;21.72420777;-12.38684526;9.448248362;-2.938596901;-13.70525838;5.231105383;-8.474152996;-9.011563629;3.834082834;-5.177480796
0873palmer_sem8_num17;140;6.624686878;6.573085489;-0.051601389;23.9824535;16.0453846;17.98486049;32.6301247;24.47332255;23.74260991;26.45454824;23.24032643;22.35406372;-8.647671195;6.175576455;-2.472094741;-8.427937952;1.232996126;-7.194941826;-5.757749418;1.388546193;-4.369203225
0875palmer_sem8_num18;140;4.074605948;8.338505931;4.263899983;26.48019545;21.62654862;20.73262215;33.88818533;28.19966239;23.19837075;26.90053487;25.9486391;20.04908976;-7.407989884;6.987650465;-0.420339419;-6.573113765;2.251023282;-4.322090483;-2.465748603;3.149280987;0.683532384
0877palmer_sem8_num19;140;11.30962445;15.23277214;3.923147688;38.97486484;23.10918575;23.45678258;43.80712781;30.2553007;24.25289507;29.50261079;24.46521433;21.53509725;-4.83226297;14.30451702;9.472254053;-7.146114945;5.790086372;-1.356028574;-0.796112482;2.717797812;1.92168533
0879palmer_sem8_num20;140;3.873928848;15.28770689;11.41377804;33.85180427;18.53025095;18.28077241;41.71938735;35.52917718;22.87019951;32.46895778;37.25112561;20.78277009;-7.867583079;9.250429576;1.382846498;-16.99892623;-1.721948433;-18.72087466;-4.589427099;2.087429423;-2.501997676
0881palmer_sem8_num21;140;6.947724845;12.54118863;5.593463784;31.71425839;18.16740174;18.82832803;42.41544065;35.77912723;24.41893614;31.08398345;30.48051548;26.47706999;-10.70118226;11.3314572;0.630274938;-17.61172549;5.298611753;-12.31311373;-5.590608114;-2.058133849;-7.648741963
0883palmer_sem8_num22;140;3.122377416;15.82031251;12.69793509;30.41114258;22.82372718;19.81848909;44.87316086;43.44553136;22.86149412;31.47212666;31.02824606;20.3879871;-14.46201828;13.4010342;-1.060984083;-20.62180417;12.4172853;-8.204518877;-3.043005023;2.473507022;-0.569498002
0885palmer_sem8_num23;140;8.266889354;13.65416713;5.387277781;36.91039718;18.21908298;17.44815659;39.38798911;29.90346123;24.60875839;29.42183039;29.6871791;20.26975102;-2.477591934;9.966158723;7.488566789;-11.68437825;0.216282128;-11.46809613;-7.160601808;4.33900737;-2.821594438
0887palmer_sem8_num24;140;5.435390742;5.111179932;-0.32421081;27.43851869;19.09385043;20.98191389;31.80624014;25.3220504;25.06149114;24.68581746;23.34442537;22.46088912;-4.367721449;7.120422679;2.752701229;-6.228199975;1.977625033;-4.250574942;-4.079577249;2.600602025;-1.478975224
0889palmer_sem8_num25;140;7.099560215;8.781931468;1.682371253;28.5739644;17.03986336;19.29289135;35.09801706;25.51606793;24.11303785;27.0878216;27.44932795;21.95959936;-6.524052655;8.010195458;1.486142803;-8.476204566;-1.933260023;-10.40946459;-4.820146495;2.153438485;-2.66670801
0891palmer_sem8_num26;140;4.179059824;7.294527055;3.115467232;22.28511143;16.18261668;16.1567732;34.0028445;28.39059838;24.05660629;24.56903165;24.30111647;20.38700617;-11.71773308;9.433812852;-2.283920225;-12.2079817;4.089481908;-8.11849979;-7.899833095;3.669600128;-4.230232967
0893palmer_sem8_num27;140;5.971261404;9.919098353;3.947836949;27.82689031;14.86640535;17.32333889;39.81083282;33.3766978;27.95372079;28.32430667;29.36478224;22.58846239;-11.98394251;11.48652616;-0.497416355;-18.51029245;4.011915563;-14.49837689;-10.6303819;5.3652584;-5.265123503
0895palmer_sem8_num28;140;9.816039559;15.97228315;6.156243592;30.79086801;18.25304682;19.20581976;43.76668134;28.48249526;23.36515077;34.2189114;33.58958447;20.57647691;-12.97581332;9.547769933;-3.428043388;-10.22944844;-5.107089205;-15.33653765;-4.159331005;2.788673855;-1.37065715
0897palmer_sem8_num29;140;12.43157233;15.9951916;3.563619263;35.9654904;20.27890467;19.71076513;45.37691543;31.13186642;25.13799355;32.95884107;25.45105741;22.61999361;-9.411425037;12.41807436;3.006649328;-10.85296175;5.68080901;-5.172152736;-5.427228422;2.517999946;-2.909228477
0899palmer_sem8_num30;140;2.171886871;9.555406626;7.383519755;29.27455288;25.35305699;19.30244935;36.40976607;33.51192005;24.56876853;27.41287395;28.40859891;20.75954715;-7.13521319;8.996892123;1.861678933;-8.158863061;5.103321136;-3.055541925;-5.266319176;3.809221382;-1.457097794
0901palmer_sem8_num31;140;5.829128092;11.31493481;5.485806713;33.95728295;22.41304229;24.73637553;41.25879711;32.82662911;26.22247827;31.16807706;34.54767315;23.05467254;-7.301514162;10.09072005;2.789205885;-10.41358682;-1.721044042;-12.13463086;-1.486102741;3.167805725;1.681702984
0903palmer_sem8_num32;140;1.729709615;17.01355227;15.28384265;31.21586979;20.89443844;14.39486912;47.18382233;47.59579788;26.01923612;30.61762782;32.9100763;20.52914064;-15.96795254;16.56619451;0.598241969;-26.70135944;14.68572158;-12.01563787;-11.624367;5.490095476;-6.134271521
0905palmer_sem8_num33;140;9.821402025;13.71401212;3.892610099;30.62389616;15.90436656;17.64687969;44.4550867;31.09326083;26.16718815;32.07233061;29.38403717;22.32920592;-13.83119055;12.38275609;-1.448434454;-15.18889427;1.709223663;-13.47967061;-8.520308453;3.837982227;-4.682326227
0907palmer_sem8_num34;140;10.40830787;14.90958476;4.501276898;32.81681472;20.01894447;18.17654586;44.0127491;32.37617414;25.95996481;33.02468217;26.85682188;23.2699832;-11.19593438;10.98806693;-0.207867455;-12.35722968;5.519352265;-6.837877412;-7.783418943;2.689981611;-5.093437332
0909palmer_sem8_num35;140;11.43188633;14.67032297;3.238436637;33.72576523;18.4292758;19.41817348;41.38253734;28.6827189;22.42951663;30.21417596;24.42054837;20.57757259;-7.656772112;11.16836138;3.511589268;-10.25344309;4.262170523;-5.99127257;-3.011343152;1.851944045;-1.159399107
0911palmer_sem8_num36;140;2.566356619;10.89196014;8.325603518;29.88367699;23.46214423;16.69742917;38.08122967;37.77430168;24.38616707;26.01850408;26.12044652;21.29518216;-8.197552678;12.06272559;3.86517291;-14.31215744;11.65385516;-2.658302286;-7.6887379;3.090984915;-4.597752985
0913palmer_sem8_num37;140;3.797359412;15.44997746;11.65261804;31.87695067;21.46800272;19.9767446;45.59572177;41.00027244;25.0795966;34.93180798;35.192787;22.23077645;-13.7187711;10.66391379;-3.054857312;-19.53226972;5.807485433;-13.72478428;-5.102852007;2.848820158;-2.254031849
0915palmer_sem8_num38;140;8.816371141;9.223482558;0.407111418;23.90799082;14.76819213;16.518776;36.57566607;25.82340653;24.77464447;27.4261412;21.2453668;19.8269511;-12.66767524;9.149524863;-3.51815038;-11.05521441;4.57803973;-6.477174676;-8.255868467;4.947693368;-3.3081751
0917palmer_sem8_num39;140;7.176115154;11.05846155;3.882346392;31.44560496;18.85969448;20.84927827;38.4662934;30.90628421;24.29088991;29.2518019;26.21040777;23.13665917;-7.020688442;9.2144915;2.193803057;-12.04658973;4.695876436;-7.350713291;-3.441611646;1.154230741;-2.287380905
0919palmer_sem8_num40;140;11.58633064;12.94287879;1.356548158;34.5374364;16.86595024;19.47891727;41.7037936;26.84875986;25.16087494;27.01117824;24.5421457;21.70941381;-7.166357196;14.69261535;7.526258157;-9.982809622;2.306614162;-7.67619546;-5.681957665;3.451461126;-2.230496539
0921palmer_sem8_num41;140;5.910892873;13.68005814;7.769165268;36.49924213;24.49381383;17.13271496;40.45105876;34.60104454;25.00629938;29.21600052;28.1863347;21.68837473;-3.951816633;11.23505824;7.283241609;-10.10723071;6.414709837;-3.692520877;-7.873584419;3.317924656;-4.555659763
0923palmer_sem8_num42;140;-0.950768111;12.4054183;13.35618641;28.15004532;20.60228899;16.66905729;42.00363398;44.52289687;25.70410251;29.87528026;34.9619783;21.41828192;-13.85358866;12.12835372;-1.725234937;-23.92060788;9.560918569;-14.35968931;-9.035045229;4.285820591;-4.749224638
0925palmer_sem8_num43;140;4.173191248;8.496144926;4.322953679;27.73880253;19.89152724;18.30353359;34.93020326;29.63438519;23.89895007;25.50430708;25.88091458;21.06741242;-7.191400736;9.425896181;2.234495445;-9.742857948;3.753470613;-5.989387335;-5.595416477;2.831537653;-2.763878824
0927palmer_sem8_num44;140;1.96838003;8.750949349;6.782569319;28.55669458;22.07029269;21.60897061;36.96917073;33.97612911;25.31468484;27.61805194;30.18147617;21.39872546;-8.412476149;9.351118795;0.938642646;-11.90583641;3.79465294;-8.111183473;-3.705714232;3.915959375;0.210245143
0929palmer_sem8_num45;140;11.56872353;14.27653013;2.707806596;34.72297801;18.49241926;20.7652428;44.28753527;31.03154147;26.25062485;32.6770558;27.03388382;24.34369469;-9.564557261;11.61047948;2.045922214;-12.53912221;3.997657655;-8.541464555;-5.485382053;1.906930156;-3.578451897
0931palmer_sem8_num46;140;9.535918935;14.39010365;4.85418471;33.1848382;21.27178861;18.76719915;41.15193756;29.26115852;23.89793473;33.8569566;29.88065306;22.28268818;-7.967099358;7.294980954;-0.672118404;-7.989369906;-0.61949454;-8.608864446;-5.130735583;1.615246549;-3.515489033
0933palmer_sem8_num47;140;13.76553639;21.70592854;7.940392151;49.38405441;26.99826208;26.55974946;53.12510513;36.31256543;27.06132176;40.93998017;37.75531983;26.18070154;-3.741050722;12.18512496;8.444074241;-9.314303349;-1.442754399;-10.75705775;-0.501572301;0.880620225;0.379047924
0935palmer_sem8_num48;140;4.855527453;8.712141334;3.856613881;24.86370295;17.90239849;20.99434977;36.5302383;28.75688387;25.15740342;31.20826165;32.39216199;21.0633733;-11.66653535;5.321976651;-6.344558696;-10.85448538;-3.635278127;-14.48976351;-4.163053651;4.094030118;-0.069023533
0937palmer_sem8_num49;140;10.6965006;12.59335304;1.896852436;34.97538792;19.56877956;21.23729038;40.30637201;27.10188104;24.76682377;29.69537597;25.36288079;20.82380405;-5.330984089;10.61099604;5.280011951;-7.533101483;1.739000246;-5.794101237;-3.529533389;3.943019722;0.413486332
0939palmer_sem8_num50;140;12.09719435;14.97828822;2.881093872;36.73864141;17.58426453;19.80084561;45.31242259;30.41008946;25.48293791;29.0758917;26.75033553;21.73519345;-8.57378118;16.23653089;7.662749708;-12.82582492;3.659753924;-9.166071001;-5.682092307;3.747744463;-1.934347843
0941palmer_sem8_num51;140;10.80237314;11.62255814;0.820185002;28.33124174;14.83743042;15.78420559;36.98850228;25.01159909;22.94831531;24.60624382;18.52005838;18.4673795;-8.657260539;12.38225846;3.724997918;-10.17416867;6.491540713;-3.682627955;-7.164109719;4.480935803;-2.683173916
0943palmer_sem8_num52;140;4.757699934;10.65652264;5.898822705;28.61731645;22.11889949;19.03598491;40.09331177;34.39608847;25.91430701;26.64750805;25.64770346;20.91332138;-11.47599533;13.44580373;1.969808404;-12.27718898;8.748385014;-3.528803964;-6.878322094;5.000985626;-1.877336468
0945palmer_sem8_num53;140;2.359355715;17.08732666;14.72797095;45.87385371;31.26216523;24.80253051;47.43619136;47.92326068;26.69139981;32.05107886;32.20748814;23.40949543;-1.562337648;15.3851125;13.82277485;-16.66109545;15.71577255;-0.945322904;-1.888869294;3.281904374;1.39303508
0947palmer_sem8_num54;140;5.469422771;10.30355868;4.834135908;25.25100784;14.55036722;15.67590231;37.34931934;28.52362277;25.30310633;32.13128736;36.34719236;21.61255496;-12.0983115;5.218031979;-6.880279519;-13.97325555;-7.82356959;-21.79682514;-9.62720402;3.690551367;-5.936652653
0949palmer_sem8_num55;140;10.95949372;12.04907451;1.089580792;35.8266227;15.45355792;17.0030519;38.57869664;27.19610051;25.06044092;25.90685678;22.79274686;21.91452075;-2.752073937;12.67183986;9.919765925;-11.74254259;4.403353653;-7.339188933;-8.057389023;3.145920167;-4.911468856
0951palmer_sem8_num56;140;7.485934965;9.077370538;1.591435574;27.44148745;18.25794894;16.87550453;36.73479535;26.29802644;24.91674997;26.98156503;23.51561301;21.03292939;-9.293307903;9.753230322;0.459922418;-8.0400775;2.782413435;-5.257664064;-8.041245438;3.883820578;-4.15742486
0953palmer_sem8_num57;140;11.20903697;12.1106217;0.901584727;35.81959393;17.76645846;19.53769193;37.6806194;25.53612535;24.96791118;29.3856253;24.15019829;20.14968079;-1.861025463;8.294994095;6.433968632;-7.769666889;1.385927057;-6.383739831;-5.430219249;4.818230392;-0.611988857
0955palmer_sem8_num58;140;3.869100783;8.153788057;4.284687274;24.49817042;16.55827433;14.89363478;33.6994114;29.04318547;23.53064759;27.82565404;28.66338899;22.59148324;-9.201240985;5.873757359;-3.327483625;-12.48491114;0.379796472;-12.10511466;-8.637012807;0.93916435;-7.697848457
0957palmer_sem8_num59;140;4.261626438;20.22976092;15.96813448;40.02612558;37.4907663;21.14772468;53.52241525;44.37010578;27.49387736;35.98089043;36.14668213;23.4402872;-13.49628967;17.54152482;4.045235151;-6.87933948;8.223423655;1.344084175;-6.346152688;4.053590166;-2.292562522
0959palmer_sem8_num60;140;3.280587737;5.433075896;2.152488159;21.96597679;17.56321687;17.66422457;31.52945049;26.93236807;24.1716507;25.64425302;25.484477;22.02506122;-9.563473698;5.885197472;-3.678276226;-9.369151204;1.44789107;-7.921260134;-6.507426121;2.146589476;-4.360836645
0961palmer_sem9_num1;155;11.34036386;16.02745098;4.687087124;47.9904529;25.84947885;18.77921743;41.72554552;29.47619413;24.0599204;26.88925177;23.74486817;20.16472625;6.264907386;14.83629374;21.10120113;-3.626715283;5.731325964;2.104610681;-5.280702976;3.895194157;-1.385508819
0963palmer_sem9_num2;155;22.45307828;22.80996404;0.356885757;51.80458961;17.69204964;19.59461748;53.71836607;27.30866888;25.95679783;32.69097006;23.60188299;22.88622546;-1.913776459;21.02739601;19.11361955;-9.616619244;3.706785893;-5.909833351;-6.362180352;3.07057237;-3.291607982
0965palmer_sem9_num3;155;12.69088589;13.68402826;0.993142371;36.97993035;18.77257709;21.05105288;43.36295085;28.37759809;26.94973728;30.46100848;24.4396742;20.99966765;-6.383020495;12.90194237;6.518921878;-9.605021001;3.937923885;-5.667097116;-5.898684401;5.950069628;0.051385227
0967palmer_sem9_num4;155;8.422366383;6.726544777;-1.695821606;28.13512637;18.48761928;21.80732895;35.73947206;26.18879387;27.67619062;25.73711171;20.11917679;21.21037778;-7.604345694;10.00236035;2.398014656;-7.701174595;6.069617085;-1.63155751;-5.868861668;6.465812838;0.59695117
0969palmer_sem9_num5;155;13.85952172;14.20646541;0.346943691;39.87800264;17.80661427;19.92378674;43.17553386;27.33882809;25.48951666;30.63081707;24.25441734;24.91627135;-3.297531224;12.54471679;9.247185567;-9.532213818;3.084410751;-6.447803067;-5.565729923;0.573245311;-4.992484613
0971palmer_sem9_num6;155;8.819983137;11.16863922;2.348656081;41.18818799;26.016746;27.39628079;39.87310498;28.1911623;25.3437507;27.02825436;26.00026807;21.0794354;1.31508301;12.84485062;14.15993363;-2.174416301;2.190894234;0.016477933;2.052530092;4.264315299;6.316845391
0973palmer_sem9_num7;155;10.06497907;16.99324809;6.928269018;39.5714514;24.8181907;21.09639382;46.11413763;33.48884446;25.09761974;31.71075746;29.22733866;20.71284891;-6.542686229;14.40338018;7.860693947;-8.670653766;4.261505804;-4.409147962;-4.001225917;4.384770827;0.38354491
0975palmer_sem9_num8;155;5.871595919;6.60052836;0.728932442;24.19071186;16.8774156;18.97076629;32.29927989;25.00253656;24.61461713;26.8519049;24.76385863;20.49689143;-8.108568027;5.447374992;-2.661193035;-8.125120956;0.238677929;-7.886443027;-5.643850843;4.1177257;-1.526125143
0977palmer_sem9_num9;155;10.44280284;12.64189586;2.199093022;34.0293889;18.80690231;19.73495658;41.35325154;28.30082304;26.55930483;28.77154624;25.50156028;20.38866914;-7.323862643;12.58170531;5.257842664;-9.493920735;2.799262759;-6.694657976;-6.824348251;6.170635687;-0.653712564
0979palmer_sem9_num10;155;1.345020216;7.860027559;6.515007343;27.26416539;23.08055004;18.49948487;34.86110891;33.98397985;24.33467704;23.76649081;24.16061983;20.27402218;-7.596943523;11.0946181;3.497674581;-10.90342981;9.823360018;-1.080069792;-5.835192172;4.060654855;-1.774537318
0981palmer_sem9_num11;155;10.20261374;12.40206751;2.199453773;33.66112473;15.92815464;18.11463677;40.88932733;28.68481433;26.16670315;28.3156695;26.62875627;22.08933044;-7.2282026;12.57365784;5.345455235;-12.75665969;2.056058065;-10.70060163;-8.052066378;4.077372714;-3.974693664
